row_id,engagement_score
99190,2.071
99191,3.478
99192,3.786
99193,3.66
99194,3.078
99195,3.436
99196,3.494
99197,3.478
99198,2.959
99199,3.715
99200,3.234
99201,2.5
99202,2.393
99203,2.47
99204,4.193
99205,3.235
99206,3.153
99207,4.646
99208,2.958
99209,3.843
99210,3.616
99211,3.068
99212,3.427
99213,3.326
99214,3.331
99215,3
99216,4.374
99217,3.289
99218,4.244
99219,3.501
99220,4.335
99221,2.473
99222,3.067
99223,3.358
99224,4.031
99225,4.377
99226,2.316
99227,3.624
99228,4.05
99229,4.335
99230,3.926
99231,3.638
99232,3.065
99233,3.049
99234,3.332
99235,3.185
99236,4.135
99237,4.041
99238,3.464
99239,3.711
99240,2.942
99241,4.292
99242,3.766
99243,3.68
99244,4.163
99245,3.61
99246,3.128
99247,2.995
99248,3.52
99249,4.588
99250,3.364
99251,3.945
99252,4.091
99253,3.224
99254,3.056
99255,4.256
99256,3.27
99257,2.776
99258,4.089
99259,4.235
99260,2.775
99261,4.18
99262,3.445
99263,3.517
99264,4.186
99265,3.646
99266,4.114
99267,3.795
99268,3.197
99269,3.288
99270,3.54
99271,3.83
99272,2.886
99273,3.751
99274,3.61
99275,4.214
99276,4.234
99277,3.169
99278,2.369
99279,4.021
99280,3.434
99281,3.325
99282,3.716
99283,3.792
99284,3.061
99285,3.914
99286,4.027
99287,3.922
99288,4.16
99289,3.585
99290,4.018
99291,2.529
99292,1.786
99293,3.494
99294,3.571
99295,3.781
99296,3.208
99297,4.074
99298,4.117
99299,3.703
99300,4.15
99301,3.304
99302,3.558
99303,2.627
99304,3.924
99305,3.752
99306,2.774
99307,4.202
99308,2.306
99309,3.377
99310,3.756
99311,3.84
99312,2.011
99313,3.642
99314,3.797
99315,3.736
99316,3.503
99317,4.55
99318,4.226
99319,4.022
99320,4.273
99321,3.946
99322,3.833
99323,3.346
99324,3.27
99325,3.845
99326,3.484
99327,4.162
99328,4.082
99329,3.429
99330,2.778
99331,4.46
99332,3.53
99333,3.756
99334,3.342
99335,3.59
99336,4.451
99337,3.354
99338,2.981
99339,3.962
99340,3.409
99341,2.958
99342,3.265
99343,3.507
99344,2.276
99345,3.851
99346,2.072
99347,3.314
99348,4.254
99349,3.696
99350,3.834
99351,3.352
99352,3.92
99353,3.478
99354,3.834
99355,3.184
99356,4.139
99357,2.479
99358,3.054
99359,3.027
99360,3.809
99361,2.867
99362,3.771
99363,3.869
99364,3.366
99365,3.467
99366,3.969
99367,3.435
99368,3.389
99369,4.323
99370,3.528
99371,2.953
99372,4.342
99373,4.101
99374,4.299
99375,3.807
99376,3.74
99377,2.445
99378,3.594
99379,4.101
99380,2.382
99381,3.624
99382,3.619
99383,3.668
99384,3.961
99385,3.158
99386,3.748
99387,3.434
99388,3.951
99389,1.525
99390,2.927
99391,4.1
99392,3.548
99393,4.049
99394,3.576
99395,3.775
99396,3.364
99397,3.81
99398,4.248
99399,4.331
99400,4.222
99401,2.372
99402,3.9
99403,4.122
99404,2.941
99405,4.156
99406,3.644
99407,3.012
99408,3.966
99409,4.326
99410,3.681
99411,3.017
99412,3.707
99413,4.018
99414,3.762
99415,3.612
99416,2.91
99417,3.793
99418,3.72
99419,3.061
99420,4.102
99421,2.24
99422,3.329
99423,1.648
99424,3.305
99425,2.789
99426,3.75
99427,3.602
99428,1.893
99429,3.009
99430,4.085
99431,2.879
99432,3.665
99433,3.521
99434,2.513
99435,3.491
99436,3.166
99437,3.75
99438,3.789
99439,2.22
99440,4.08
99441,3.719
99442,3.402
99443,3.246
99444,2.568
99445,3.377
99446,3.698
99447,3.685
99448,2.956
99449,4.083
99450,3.936
99451,3.861
99452,3.888
99453,4.114
99454,3.395
99455,4.208
99456,3.473
99457,4.029
99458,4.136
99459,3.102
99460,4.082
99461,2.556
99462,3.136
99463,4.372
99464,3.595
99465,3.019
99466,3.593
99467,3.445
99468,3.28
99469,3.035
99470,3.648
99471,3.813
99472,3.531
99473,3.212
99474,3.565
99475,3.371
99476,3.634
99477,4.137
99478,3.427
99479,3.519
99480,3.609
99481,3.099
99482,3.151
99483,4.121
99484,2.996
99485,3.245
99486,4.206
99487,3.431
99488,3.601
99489,4.309
99490,3.17
99491,1.993
99492,2.866
99493,2.594
99494,3.821
99495,4.259
99496,3.741
99497,3.003
99498,3.425
99499,2.988
99500,2.783
99501,4.219
99502,3.273
99503,3.865
99504,3.976
99505,4.137
99506,3.884
99507,2.687
99508,3.856
99509,3.377
99510,3.129
99511,3.66
99512,3.479
99513,4.124
99514,4.087
99515,4.167
99516,3.563
99517,3.648
99518,2.697
99519,4.023
99520,2.768
99521,3.159
99522,3.756
99523,3.145
99524,4.174
99525,3.294
99526,3.971
99527,4.154
99528,4.294
99529,4.165
99530,3.999
99531,3.44
99532,2.316
99533,2.721
99534,3.497
99535,4.012
99536,2.968
99537,3.007
99538,3.753
99539,3.485
99540,2.723
99541,3.074
99542,3.711
99543,3.779
99544,4.03
99545,3.704
99546,3.802
99547,3.093
99548,3.682
99549,3.127
99550,3.673
99551,3.262
99552,4.196
99553,1.74
99554,3.92
99555,3.58
99556,3.936
99557,3.849
99558,3.604
99559,2.543
99560,3.23
99561,3.462
99562,3.683
99563,3.363
99564,4.144
99565,3.763
99566,3.343
99567,2.832
99568,3.574
99569,3.985
99570,2.66
99571,3.036
99572,3.993
99573,3.9
99574,4.247
99575,2.29
99576,4.178
99577,4.062
99578,2.636
99579,2.231
99580,2.85
99581,3.475
99582,3.864
99583,4.165
99584,3.777
99585,3.995
99586,3.278
99587,4.079
99588,3.217
99589,3.515
99590,3.927
99591,3.756
99592,4.168
99593,3.424
99594,3.162
99595,4.263
99596,3.661
99597,3.368
99598,3.339
99599,3.571
99600,2.538
99601,3.778
99602,3.415
99603,3.791
99604,4.345
99605,3.943
99606,2.485
99607,3.514
99608,2.349
99609,3.85
99610,3.399
99611,3.309
99612,4.419
99613,3.422
99614,4.223
99615,3.868
99616,3.612
99617,3.251
99618,4.3
99619,3.421
99620,3.771
99621,3.383
99622,3.208
99623,3.833
99624,2.832
99625,3.896
99626,4.32
99627,2.948
99628,3.709
99629,4.042
99630,4.057
99631,2.439
99632,3.301
99633,2.401
99634,3.903
99635,3.39
99636,3.939
99637,4.049
99638,2.622
99639,4.399
99640,3.656
99641,3.155
99642,2.66
99643,3.742
99644,4.335
99645,2.654
99646,3.756
99647,2.453
99648,4.191
99649,4.111
99650,3.835
99651,3.842
99652,4.206
99653,2.414
99654,4.427
99655,3.946
99656,4.053
99657,3.868
99658,3.712
99659,4.473
99660,3.588
99661,4.003
99662,2.515
99663,4.698
99664,3.131
99665,3.923
99666,2.148
99667,2.521
99668,3.55
99669,3.523
99670,3.77
99671,3.418
99672,3.841
99673,4.43
99674,3.61
99675,4.301
99676,4.034
99677,2.37
99678,3.722
99679,4.264
99680,3.776
99681,3.305
99682,3.291
99683,3.588
99684,3.682
99685,3.077
99686,3.2
99687,3.198
99688,2.799
99689,2.34
99690,3.844
99691,4.117
99692,4.186
99693,3.423
99694,4.087
99695,2.779
99696,3.069
99697,3.045
99698,2.852
99699,2.767
99700,3.919
99701,3.317
99702,4.124
99703,4.328
99704,4.242
99705,3.371
99706,3.552
99707,2.892
99708,3.618
99709,3.65
99710,3.324
99711,4.105
99712,3.119
99713,3.114
99714,4.172
99715,3.472
99716,3.246
99717,4.06
99718,2.795
99719,4.37
99720,4.346
99721,3.729
99722,3.154
99723,4.059
99724,2.933
99725,3.324
99726,4.251
99727,4.404
99728,4.179
99729,3.504
99730,4.127
99731,3.233
99732,2.147
99733,4.22
99734,4.415
99735,3.433
99736,4.387
99737,4.337
99738,2.812
99739,2.565
99740,3.13
99741,2.855
99742,3.876
99743,4.09
99744,4.038
99745,4.169
99746,4.238
99747,3.969
99748,2.658
99749,3.051
99750,3.757
99751,3.492
99752,3.229
99753,3.098
99754,4.037
99755,3.566
99756,4.38
99757,3.389
99758,3.706
99759,2.698
99760,3.147
99761,3.883
99762,3.352
99763,4.282
99764,2.01
99765,2.119
99766,2.551
99767,2.952
99768,4.253
99769,4.011
99770,3.44
99771,4.17
99772,4.485
99773,3.44
99774,3.999
99775,3.879
99776,2.279
99777,2.436
99778,3.16
99779,4.265
99780,3.853
99781,3.375
99782,2.287
99783,3.977
99784,3.528
99785,3.945
99786,1.812
99787,3.776
99788,1.493
99789,3.607
99790,3.561
99791,3.834
99792,3.867
99793,3.166
99794,4.086
99795,3.923
99796,4.006
99797,3.221
99798,3.26
99799,3.557
99800,3.369
99801,2.669
99802,3.548
99803,3.959
99804,3.087
99805,4.426
99806,2.782
99807,3.044
99808,3.693
99809,3.345
99810,3.109
99811,4.162
99812,4.06
99813,3.539
99814,3.436
99815,2.12
99816,4.352
99817,1.946
99818,3.588
99819,2.645
99820,2.747
99821,3.713
99822,3.886
99823,3.617
99824,3.287
99825,3.996
99826,3.573
99827,3.72
99828,4.215
99829,4.288
99830,2.945
99831,4.1
99832,3.477
99833,4.098
99834,3.915
99835,3.961
99836,3.81
99837,2.578
99838,3.687
99839,3.487
99840,2.621
99841,3.94
99842,3.359
99843,3.821
99844,3.668
99845,3.101
99846,1.857
99847,3.876
99848,3.703
99849,2.568
99850,4.156
99851,3.886
99852,4.318
99853,3.467
99854,3.639
99855,3.875
99856,4.074
99857,4.336
99858,1.95
99859,4.027
99860,4.194
99861,3.538
99862,3.243
99863,3.794
99864,3.593
99865,3.793
99866,4.303
99867,2.914
99868,4.209
99869,2.107
99870,3.792
99871,3.771
99872,3.269
99873,2.997
99874,4.102
99875,3.631
99876,4.068
99877,2.749
99878,4.357
99879,3.18
99880,3.958
99881,3.511
99882,3.787
99883,4.105
99884,3.365
99885,2.82
99886,3.798
99887,3.596
99888,2.856
99889,4.295
99890,3.736
99891,4.164
99892,3.634
99893,3.178
99894,3.854
99895,4.135
99896,4.728
99897,4.378
99898,3.221
99899,4.436
99900,3.808
99901,3.308
99902,3.66
99903,3.298
99904,3.835
99905,4.395
99906,3.854
99907,4.14
99908,2.384
99909,3.346
99910,3.993
99911,3.383
99912,3.207
99913,2.761
99914,3.984
99915,3.782
99916,2.746
99917,3.37
99918,4.524
99919,4.105
99920,3.694
99921,4.252
99922,3.091
99923,2.638
99924,1.891
99925,3.508
99926,3.788
99927,4.231
99928,3.325
99929,4.081
99930,3.874
99931,4.064
99932,3.825
99933,1.747
99934,4.041
99935,4.012
99936,2.488
99937,3.703
99938,4.024
99939,3.604
99940,4.097
99941,3.582
99942,3.858
99943,3.21
99944,3.489
99945,3.956
99946,3.071
99947,2.549
99948,1.801
99949,4.237
99950,3.632
99951,4.224
99952,3.195
99953,3.112
99954,3.466
99955,2.667
99956,3.936
99957,3.975
99958,4.264
99959,3.406
99960,3.62
99961,3.988
99962,3.961
99963,4.092
99964,3.75
99965,3.943
99966,3.903
99967,1.481
99968,2.874
99969,4.01
99970,3.895
99971,3.817
99972,2.248
99973,4.034
99974,4.192
99975,3.901
99976,4.31
99977,4.368
99978,4.324
99979,2.637
99980,3.646
99981,4.29
99982,3.904
99983,3.387
99984,2.946
99985,3.076
99986,3.835
99987,3.276
99988,4.123
99989,3.41
99990,3.683
99991,2.792
99992,3.794
99993,3.313
99994,3.842
99995,3.633
99996,3.894
99997,3.167
99998,3.491
99999,2.784
100000,2.95
100001,2.583
100002,2.65
100003,4.155
100004,2.045
100005,4.032
100006,2.598
100007,3.671
100008,2.633
100009,4.278
100010,3.902
100011,3.388
100012,4.007
100013,3.128
100014,4.084
100015,3.035
100016,3.428
100017,3.828
100018,3.098
100019,3.124
100020,4.299
100021,4.511
100022,4.205
100023,2.807
100024,2.466
100025,3.279
100026,3.762
100027,4.551
100028,2.69
100029,3.702
100030,3.478
100031,2.031
100032,3.269
100033,3.637
100034,3.28
100035,1.741
100036,4.227
100037,3.781
100038,2.29
100039,4.026
100040,3.311
100041,2.724
100042,3.635
100043,3.78
100044,2.984
100045,3.961
100046,3.551
100047,3.55
100048,3.468
100049,3.372
100050,4.292
100051,2.787
100052,4.315
100053,3.38
100054,3.797
100055,3.745
100056,3.916
100057,2.749
100058,3.725
100059,3.83
100060,4.03
100061,3.904
100062,3.866
100063,4.201
100064,3.563
100065,3.39
100066,4.234
100067,2.684
100068,2.883
100069,3.516
100070,3.907
100071,3.655
100072,3.142
100073,3.747
100074,4.296
100075,4.367
100076,3.795
100077,4.259
100078,3.249
100079,4.459
100080,3.187
100081,2.91
100082,3.756
100083,3.648
100084,2.6
100085,4.047
100086,3.393
100087,3.576
100088,3.606
100089,3.217
100090,3.525
100091,3.758
100092,3.402
100093,4.587
100094,4.011
100095,3.453
100096,3.65
100097,3.849
100098,4.398
100099,3.64
100100,2.656
100101,3.022
100102,3.785
100103,4.547
100104,2.584
100105,3.258
100106,4.401
100107,2.65
100108,3.604
100109,4.087
100110,3.32
100111,3.825
100112,3.129
100113,3.752
100114,2.886
100115,3.599
100116,2.431
100117,3.124
100118,1.937
100119,4.409
100120,3.574
100121,3.925
100122,3.333
100123,3.078
100124,4.574
100125,3.96
100126,3.47
100127,4.358
100128,2.639
100129,2.691
100130,3.391
100131,2.874
100132,3.267
100133,3.085
100134,4.231
100135,3.263
100136,4.57
100137,3.979
100138,2.203
100139,3.569
100140,4.012
100141,3.434
100142,3.199
100143,1.886
100144,2.658
100145,3.793
100146,2.817
100147,4.016
100148,2.64
100149,2.954
100150,2.087
100151,3.495
100152,4.127
100153,3.342
100154,3.657
100155,3.261
100156,3.059
100157,3.534
100158,4.203
100159,4.136
100160,3.504
100161,3.596
100162,2.181
100163,4.425
100164,3.98
100165,2.515
100166,3.076
100167,3.701
100168,3.207
100169,1.774
100170,3.259
100171,4.356
100172,2.772
100173,4.185
100174,3.86
100175,3.64
100176,2.991
100177,4.195
100178,2.844
100179,2.58
100180,3.816
100181,4.052
100182,3.268
100183,2.371
100184,3.224
100185,1.874
100186,2.843
100187,3.235
100188,4.123
100189,3.705
100190,2.125
100191,2.719
100192,3.2
100193,3.515
100194,3.57
100195,3.53
100196,4.274
100197,3.74
100198,3.783
100199,4.585
100200,4.15
100201,4.575
100202,2.957
100203,3.546
100204,2.855
100205,2.858
100206,3.981
100207,3.719
100208,3.89
100209,2.472
100210,4.013
100211,3.534
100212,4.238
100213,3.348
100214,3.542
100215,2.959
100216,3.597
100217,4.2
100218,2.544
100219,4.026
100220,3.397
100221,4.021
100222,4.339
100223,3.67
100224,3.729
100225,3.924
100226,2.671
100227,3.323
100228,3.058
100229,3.321
100230,4.351
100231,3.465
100232,3.879
100233,3.747
100234,2.686
100235,3.908
100236,3.152
100237,3.993
100238,2.96
100239,3.916
100240,3.778
100241,2.79
100242,3.481
100243,3.927
100244,3.602
100245,3.406
100246,3.726
100247,3.517
100248,2.698
100249,3.182
100250,3.189
100251,2.829
100252,3.791
100253,3.62
100254,3.255
100255,3.043
100256,3.879
100257,3.475
100258,3.478
100259,4.184
100260,4.55
100261,4.007
100262,2.615
100263,4.074
100264,4.368
100265,3.484
100266,3.894
100267,3.528
100268,4.471
100269,4.075
100270,3.455
100271,2.849
100272,4.294
100273,2.568
100274,3.636
100275,2.557
100276,3.009
100277,3.1
100278,4.312
100279,4.011
100280,3.913
100281,1.433
100282,3.1
100283,4.401
100284,3.712
100285,3.434
100286,4.011
100287,3.996
100288,4.255
100289,4.214
100290,3.623
100291,2.465
100292,3.056
100293,3.74
100294,2.743
100295,2.851
100296,2.781
100297,3.198
100298,3.173
100299,3.525
100300,3.46
100301,2.924
100302,3.275
100303,4.502
100304,3.171
100305,3.816
100306,4.153
100307,3.25
100308,3.939
100309,3.692
100310,3.675
100311,3.514
100312,2.945
100313,3.582
100314,3.004
100315,3.132
100316,4.055
100317,4
100318,2.971
